Episode,Step,Avg_Success,Avg_Reward,Avg_Cost
1583,61,86,0.6840129054670979,0
1584,61,86,0.6905502164883365,0
1585,62,86,0.6958126150218595,0
1586,62,86,0.6918018492434931,0
1587,62,86,0.694105176251178,0
1588,64,85,0.6631115984667849,0
1589,64,84,0.6062701949600887,0
1590,65,84,0.6146890699963842,0
1591,65,84,0.6120125734580506,0
1592,64,83,0.5497514834634785,0
1593,64,83,0.5476983007609669,0
1594,62,84,0.6370488310263318,0
1595,61,84,0.6347292668635782,0
1596,60,84,0.6371588436963793,0
1597,60,84,0.6383806835750875,0
1598,60,84,0.6399225797767576,0
1599,60,83,0.5842593916838814,0
1600,58,84,0.6669778322435741,0
1601,58,85,0.7277892736189824,0
1602,58,85,0.725551065114123,0
1603,58,85,0.7237077357254748,0
1604,58,85,0.728811430100468,0
1605,59,85,0.7304954009068024,0
1606,58,85,0.7221423850891006,0
1607,58,85,0.7221930502385657,0
1608,58,85,0.7221796336800617,0
1609,57,85,0.7181031462720421,0
1610,55,85,0.7268831145561125,0
1611,56,85,0.732674299262726,0
1612,53,86,0.7659721724137489,0
1613,53,87,0.8270259372711007,0
1614,53,87,0.8302347692295734,0
1615,54,87,0.8415905351199036,0
1616,54,87,0.8369264873798238,0
1617,54,87,0.832120109690004,0
1618,54,87,0.832566977071765,0
1619,53,87,0.8354780121410295,0
1620,53,87,0.841307699557583,0
1621,53,87,0.8385087354743882,0
1622,53,87,0.8465889850894018,0
1623,53,87,0.8472702792037308,0
1624,54,87,0.8480936273473344,0
1625,54,87,0.8410925570625841,0
1626,54,87,0.8396190392348944,0
1627,54,87,0.8415608040366351,0
1628,55,87,0.8445538180421136,0
1629,54,88,0.9095979300054751,0
1630,55,88,0.916964245837371,0
1631,55,88,0.9176133543470496,0
1632,57,87,0.8759056009453343,0
1633,57,88,0.9249496968401217,0
1634,56,88,0.9363441363567108,0
1635,56,88,0.9356781289198989,0
1636,57,88,0.928196749611161,0
1637,57,88,0.929391247982494,0
1638,58,87,0.8722554659804882,0
1639,57,87,0.8675807987883308,0
1640,57,87,0.8621916897744086,0
1641,56,88,0.9236138234436657,0
1642,57,88,0.9243930361522508,0
1643,56,89,0.9851122502595535,0
1644,57,89,0.9912141968854121,0
1645,58,88,0.9151656403005473,0
1646,57,89,0.9838276192065678,0
1647,57,89,0.9817948387781508,0
1648,60,88,0.9513114110294555,0
1649,59,88,0.9554228187431,0
1650,59,88,0.9485481816958053,0
1651,59,89,1.0193615252277233,0
1652,59,89,1.025283239868877,0
1653,62,88,0.9461570266200579,0
1654,62,88,0.9517241344912327,0
1655,62,88,0.9489631166806793,0
1656,62,88,0.9475802577854483,0
1657,61,88,0.9518424793525628,0
1658,62,88,0.9585754278169043,0
1659,61,88,0.9522824175522692,0
1660,61,88,0.9453892516979977,0
1661,61,87,0.8831034448074206,0
1662,62,87,0.8725121318602033,0
1663,62,87,0.8707259767183132,0
1664,62,87,0.8739913744532533,0
1665,62,87,0.8690141364985174,0
1666,63,87,0.8677427476092271,0
1667,62,87,0.8720685665898054,0
1668,63,87,0.8761482914730004,0
1669,63,87,0.8835019556812039,0
1670,63,87,0.8826026321954124,0
1671,63,87,0.8772103209613852,0
1672,63,87,0.8783812771930388,0
1673,63,87,0.8788524124777904,0
1674,64,87,0.8683065651061043,0
1675,64,86,0.7992576456844835,0
1676,64,86,0.8006008612021833,0
1677,64,86,0.8028042896098486,0
1678,64,86,0.8029016985378257,0
1679,63,86,0.8153278555285215,0
1680,64,87,0.8850029936742067,0
1681,65,87,0.884865376235175,0
1682,64,87,0.883382883701197,0
1683,64,87,0.8817361854116461,0
1684,66,87,0.8575373091043003,0
1685,65,87,0.8543638731778629,0
1686,66,87,0.8601231081301376,0
1687,65,87,0.8519297380286298,0
1688,63,88,0.8839797005180299,0
1689,62,89,0.9394452696789085,0
1690,62,89,0.9328642934311211,0
1691,62,89,0.9329759347189247,0
1692,62,90,0.9976723222534202,0
1693,63,90,1.001872322159543,0
1694,63,90,0.9999064431066654,0
1695,63,90,1.0010801597669343,0
1696,63,90,1.003847705347798,0
1697,64,90,1.0056851230430766,0
1698,63,90,1.0017965242880746,0
1699,63,91,1.0624921049791738,0
1700,64,91,1.0611466550672777,0
1701,64,91,1.06628756722057,0
1702,64,91,1.0671199540406815,0
1703,64,91,1.0629405975303963,0
1704,64,91,1.06042222404707,0
1705,63,91,1.0519033514692273,0
1706,64,91,1.0620676682500925,0
1707,64,91,1.0652436491225672,0
1708,65,91,1.0624348894793365,0
1709,65,91,1.063965493280848,0
1710,66,92,1.1306639519924646,0
1711,65,92,1.1275444630286073,0
1712,65,92,1.1217400280604488,0
1713,68,91,1.091432880042994,0
1714,68,90,1.0313846835968434,0
1715,68,90,1.0232775727202534,0
1716,67,90,1.0196845224601565,0
1717,67,90,1.0238723244876018,0
1718,67,90,1.021479855271391,0
1719,67,90,1.012751478274222,0
1720,67,90,1.0077333769745747,0
1721,69,90,1.0119855842188554,0
1722,69,90,1.0041506215449045,0
1723,68,90,0.9968649500756146,0
1724,68,91,1.0636673843659081,0
1725,68,91,1.0689463475703815,0
1726,68,90,1.0126931297391275,0
1727,68,90,1.0066971593707421,0
1728,67,90,1.0029571964599746,0
1729,67,90,0.9984790324637288,0
1730,66,90,0.9959885315465362,0
1731,66,90,0.9965736504720553,0
1732,64,91,1.0318858520134382,0
1733,64,91,1.0409990790865413,0
1734,64,91,1.0405034843466274,0
1735,64,91,1.036503443085312,0
1736,64,91,1.0417702091002865,0
1737,64,91,1.041860693062845,0
1738,63,92,1.1012035014533468,0
1739,65,92,1.0974703250389575,0
1740,65,92,1.1019834780465316,0
1741,66,91,1.0357749442528439,0
1742,65,91,1.0277327239332226,0
1743,66,91,1.028520703930917,0
1744,66,91,1.0274691647274086,0
1745,65,92,1.1022834384866655,0
1746,64,92,1.1078388884856032,0
1747,64,92,1.105519679547906,0
1748,61,93,1.1383911645674742,0
1749,61,93,1.1382294605793504,0
1750,62,93,1.1451743729719965,0
1751,62,93,1.1434180249883865,0
1752,61,93,1.1392260574228203,0
1753,59,94,1.2179565934003405,0
1754,61,93,1.1311565610143952,0
1755,62,93,1.1376595872763209,0
1756,62,93,1.1358726216043942,0
1757,62,92,1.0771234656434172,0
1758,62,92,1.0744431373203769,0
1759,62,92,1.0779069600144067,0
1760,62,92,1.0811657771916725,0
1761,62,92,1.0875148078269923,0
1762,62,92,1.0830007469311023,0
1763,62,92,1.0837871712452398,0
1764,62,92,1.0891420913866385,0
1765,63,92,1.0833911056869328,0
1766,63,92,1.0851310129167178,0
1767,64,91,1.0051828400821614,0
1768,64,91,1.005814249520954,0
1769,64,91,1.0066952766159738,0
1770,64,91,1.010142246711366,0
1771,65,91,1.0225380037755896,0
1772,64,91,1.017665571347752,0
1773,64,91,1.0095728817544296,0
1774,63,91,1.018365476532781,0
1775,64,92,1.0895121419228964,0
1776,64,92,1.0878167550810032,0
1777,66,91,1.0584990650610415,0
1778,68,90,1.0122452205963781,0
1779,68,90,1.0121836647190503,0
1780,68,90,1.0017454640063805,0
1781,68,90,1.007697831602709,0
1782,68,90,1.0109040901515982,0
1783,68,90,1.0114932361370301,0
1784,67,90,1.0284666626839316,0
1785,66,90,1.0252258204793907,0
1786,66,90,1.019771466095517,0
1787,67,90,1.0268337204410272,0
1788,66,90,1.0214861714756625,0
1789,67,90,1.0321001642090777,0
1790,67,90,1.0345067475839096,0
1791,67,90,1.0321658355449836,0
1792,66,90,1.0252382397358815,0
1793,66,90,1.0210382398297588,0
1794,66,90,1.0200072277789514,0
1795,66,90,1.015246589594426,0
1796,66,90,1.0162508570224964,0
1797,65,90,1.0093135126804191,0
1798,65,90,1.0070510616417232,0
1799,65,90,1.0039466928023102,0
1800,66,90,0.9987533740404251,0
1801,66,90,0.9918511634281094,0
1802,66,90,0.9956395247912223,0
1803,66,90,0.992375726647042,0
1804,65,90,0.9923103682704459,0
1805,65,89,0.9323770695024359,0
1806,65,89,0.926350759231318,0
1807,65,89,0.9242505894841816,0
1808,64,89,0.9281666385087374,0
1809,64,89,0.9308240617165938,0
1810,64,89,0.9294691720354967,0
1811,64,89,0.9238784431347085,0
1812,65,89,0.925346513654331,0
1813,62,90,0.9597080709955117,0
1814,64,90,0.9416287521444611,0
1815,65,90,0.9444914394416264,0
1816,65,90,0.9496374800041667,0
1817,65,90,0.9468837921562954,0
1818,65,90,0.950540518060734,0
1819,66,90,0.9596643355753622,0
1820,65,90,0.9574365890104672,0
1821,65,90,0.9619116860310897,0
1822,64,90,0.964445803387498,0
1823,67,89,0.9263816345678788,0
1824,68,89,0.925981185933124,0
1825,68,89,0.9320306458100822,0
1826,68,90,0.9913812924325611,0
1827,68,90,0.9970714728568418,0
1828,68,90,0.9954624538344069,0
1829,69,90,1.0029471802885381,0
1830,70,90,0.9998466707870102,0
1831,71,89,0.9191153090551234,0
1832,71,89,0.9228750383026636,0
1833,71,89,0.914561811211679,0
1834,71,89,0.914126881946504,0
1835,72,89,0.9164152073358856,0
1836,71,89,0.9182610071880482,0
1837,71,89,0.9227017272740341,0
1838,71,89,0.9230033486230969,0
1839,70,89,0.9202212436997069,0
1840,70,89,0.9118444388766511,0
1841,69,90,0.9810379139181896,0
1842,70,89,0.9284553305815644,0
1843,69,89,0.9274411577742285,0
1844,69,89,0.9267415360743689,0
1845,69,89,0.9303996391161854,0
1846,68,89,0.9266725703781049,0
1847,69,88,0.8688762387433598,0
1848,69,88,0.8660261887088927,0
1849,69,88,0.8663439186625692,0
1850,69,87,0.8009743362954396,0
1851,71,86,0.7675570793971929,0
1852,72,86,0.7653640866755086,0
1853,72,86,0.7700992386844518,0
1854,70,87,0.8521173015454769,0
1855,69,87,0.8489205156857134,0
1856,69,87,0.8469290866361916,0
1857,69,88,0.9045531281301737,0
1858,68,88,0.9033157820053384,0
1859,68,88,0.9048071973779224,0
1860,68,88,0.9014027856112443,0
1861,68,89,0.9533172471946818,0
1862,67,89,0.9595305714532515,0
1863,67,89,0.9568922121249852,0
1864,67,89,0.9551532229021905,0
1865,66,89,0.966575837147866,0
1866,66,89,0.9567245444967193,0
1867,66,90,1.0290436825256983,0
1868,66,90,1.0300614320215027,0
1869,67,90,1.0285080826476405,0
1870,66,90,1.02664350462921,0
1871,66,90,1.018992807206996,0
1872,67,90,1.0275354478840746,0
1873,66,90,1.0326899250417045,0
1874,66,89,0.9674986980862014,0
1875,66,88,0.8945647292474314,0
1876,66,87,0.8308982111939258,0
1877,64,88,0.8672657585499838,0
1878,62,89,0.9108436810208513,0
1879,62,89,0.9017539203243359,0
1880,61,89,0.9107141181833139,0
1881,61,89,0.9095393095522013,0
1882,61,89,0.9079934162630525,0
1883,61,89,0.901002485918143,0
1884,61,89,0.901144854308368,0
1885,62,89,0.9043500426349056,0
1886,62,89,0.9115154947137125,0
1887,64,88,0.8698873876763173,0
1888,66,87,0.8011814549664632,0
1889,66,87,0.8000414668518715,0
1890,67,86,0.7371535014483743,0
1891,67,86,0.7437772607204169,0
1892,67,86,0.743006233866945,0
1893,67,86,0.7524901721772403,0
1894,67,86,0.7497565684240908,0
1895,68,86,0.7574950984266252,0
1896,68,86,0.7596686458174736,0
1897,68,86,0.7632642126042992,0
1898,68,86,0.7677289035340437,0
1899,69,86,0.771103489462439,0
1900,68,86,0.7707701617764906,0
1901,67,86,0.7769095099444167,0
1902,67,86,0.7731075004215018,0
1903,67,86,0.7762116324954331,0
1904,67,86,0.7782514216711388,0
1905,67,87,0.8420896577260101,0
1906,67,87,0.8472503800324739,0
1907,67,87,0.8515424547700786,0
1908,67,87,0.8569966164401376,0
1909,68,87,0.8580915225397439,0
1910,67,87,0.8627943472128936,0
1911,68,87,0.8709956102801334,0
1912,67,86,0.812056020161308,0
1913,67,86,0.8111586152186464,0
1914,65,87,0.8908840760383646,0
1915,64,87,0.8875815843213241,0
1916,64,87,0.8834351781923214,0
1917,64,87,0.8720104565991096,0
1918,64,87,0.864448256367632,0
1919,64,87,0.8558466307872914,0
1920,64,86,0.7924241277561123,0
1921,64,86,0.788365113156342,0
1922,66,85,0.7528046126113804,0
1923,66,85,0.7199712767157507,0
1924,65,85,0.7214667279793684,0
1925,65,84,0.6550528805617978,0
1926,65,84,0.6603001806054999,0
1927,64,84,0.6556798800297292,0
1928,64,84,0.6530129209004554,0
1929,64,84,0.6532269405091392,0
1930,64,84,0.6553753904003861,0
1931,62,85,0.736320915481283,0
1932,63,85,0.7282032899122897,0
1933,63,85,0.730602018063164,0
1934,63,85,0.7280936274218583,0
1935,62,85,0.7255969541084233,0
1936,61,85,0.7179767460871699,0
1937,62,84,0.6570861794340636,0
1938,61,83,0.5948914740730288,0
1939,64,82,0.5727789356822359,0
1940,63,82,0.5701246069727677,0
1941,66,81,0.535355129585023,0
1942,66,82,0.5944380669769634,0
1943,66,82,0.5968269260678244,0
1944,66,82,0.5956437480550995,0
1945,66,82,0.5903880785832917,0
1946,66,82,0.5928288411636641,0
1947,66,83,0.6534448128551048,0
1948,66,83,0.6532388101201831,0
1949,67,82,0.5878651229674324,0
1950,66,82,0.5880470140148282,0
1951,63,83,0.6227209037435568,0
1952,64,83,0.616237311403911,0
1953,64,83,0.6188110849295663,0
1954,64,82,0.5541525850060316,0
1955,64,82,0.5501636566954585,0
1956,64,82,0.5528498374099763,0
1957,64,82,0.5563644860672684,0
1958,64,82,0.5592405238246465,0
1959,64,82,0.5577067970914686,0
1960,65,82,0.5661828225722456,0
1961,64,82,0.5677171493681271,0
1962,65,82,0.5742723510587712,0
1963,65,82,0.5768535226570566,0
1964,65,82,0.5674963665160067,0
1965,65,82,0.5680700218456514,0
1966,64,82,0.5762352005893081,0
1967,64,81,0.5168396409426532,0
1968,63,81,0.5131873440940581,0
1969,63,81,0.5066869369626693,0
1970,62,81,0.5034751540387696,0
1971,63,81,0.49308886323489787,0
1972,63,81,0.49271522743527385,0
1973,63,81,0.48948163919050786,0
1974,63,82,0.5557818180335926,0
1975,63,83,0.6222763936979936,0
1976,62,84,0.6835089638493264,0
1977,62,84,0.6705268203783089,0
1978,61,84,0.6645637456108124,0
1979,61,84,0.669033286409849,0
1980,61,84,0.6680666662998738,0
1981,60,84,0.6577567917377201,0
1982,60,83,0.5897867881589082,0
1983,61,83,0.5969457570918348,0
1984,60,83,0.6000693143334683,0
1985,60,83,0.5915980815690455,0
1986,61,83,0.5794269846904535,0
1987,58,83,0.5572014984385533,0
1988,57,84,0.6321410002526318,0
1989,57,83,0.5656876192395066,0
1990,56,84,0.6266496920459395,0
1991,57,84,0.6221376184620385,0
1992,57,84,0.6284680587509137,0
1993,56,84,0.6255640039676291,0
1994,58,83,0.5606812114514832,0
1995,57,83,0.5538808880759825,0
1996,58,83,0.535643606075646,0
1997,58,82,0.4797107050186969,0
1998,61,81,0.44200355871031205,0
1999,60,81,0.4432332459409736,0
2000,60,81,0.4421209381442532,0
2001,60,81,0.4348667083974942,0
2002,60,81,0.43711476574801056,0
2003,63,80,0.4076240998755384,0
2004,63,80,0.40890937396941807,0
2005,65,79,0.37902101205347205,0
2006,65,79,0.376095555251577,0
2007,65,79,0.37553996923996236,0
2008,65,79,0.3703545840984407,0
2009,65,79,0.37243993373971535,0
2010,65,79,0.36849195933353257,0
2011,67,78,0.32992256116272983,0
2012,66,79,0.3862032753267522,0
2013,66,79,0.3851531460174556,0
2014,66,79,0.38164367759518425,0
2015,67,79,0.3885002951432216,0
2016,67,79,0.39030718687141414,0
2017,67,79,0.3887272875488816,0
2018,69,79,0.3892758717261859,0
2019,69,79,0.3941283665634364,0
2020,69,80,0.4632186047488904,0
2021,69,80,0.46412325873161536,0
2022,66,81,0.5038483588572672,0
2023,65,82,0.5759168133570892,0
2024,64,81,0.5077911146113729,0
2025,64,82,0.5646166281204751,0
2026,64,82,0.5689044667769303,0
2027,65,82,0.5713360125909639,0
2028,65,82,0.5725858555653213,0
2029,65,82,0.5681867155863983,0
2030,65,82,0.5668010526791295,0
2031,65,82,0.5715379158116957,0
2032,66,82,0.5710723276890894,0
2033,66,82,0.5731019376300356,0
2034,65,82,0.5715536976361727,0
2035,66,82,0.5701517411077475,0
2036,66,82,0.5739052901314244,0
2037,66,83,0.6302228170926355,0
2038,66,84,0.692739795401194,0
2039,63,85,0.7198947609696734,0
2040,63,85,0.7238340058635185,0
2041,61,86,0.7570626486782385,0
2042,61,86,0.7569186424199689,0
2043,61,86,0.7566952394453074,0
2044,61,86,0.7578714876380945,0
2045,61,86,0.7633177683121721,0
2046,61,86,0.7677981240294138,0
2047,61,86,0.7688810277559059,0
2048,61,86,0.7723295719516137,0
2049,61,87,0.8311491182599821,0
2050,61,88,0.893147250354723,0
2051,61,88,0.8934770484049477,0
2052,61,87,0.8465445261693639,0
2053,61,87,0.8434468575043684,0
2054,61,88,0.9068849628873249,0
2055,61,87,0.8455549929908557,0
2056,61,87,0.843822555734132,0
2057,61,87,0.8442208515725178,0
2058,60,87,0.838460107730989,0
2059,60,87,0.831288391432081,0
2060,60,87,0.8270346971473737,0
2061,60,87,0.8266038328654213,0
2062,59,87,0.8156713030243372,0
2063,59,87,0.8183391367400145,0
2064,59,87,0.8306431022809374,0
2065,59,87,0.8238895201018568,0
2066,59,87,0.8228450177364539,0
2067,58,88,0.8837402579315494,0
2068,60,87,0.8018586531175788,0
2069,61,87,0.8044843177391704,0
2070,61,87,0.8106734319298085,0
2071,61,87,0.8184200341241922,0
2072,61,87,0.8162728259886172,0
2073,61,87,0.8179786697017516,0
2074,61,86,0.7514822308334078,0
2075,61,86,0.7574016492335613,0
2076,61,86,0.7572349901554662,0
2077,62,85,0.6924343557294015,0
2078,64,84,0.6260544711362127,0
2079,63,84,0.621222535596371,0
2080,63,84,0.6171284694794121,0
2081,63,84,0.6246137467968765,0
2082,63,85,0.6861539923782948,0
2083,63,85,0.6851630720506909,0
2084,63,85,0.6893693636368516,0
2085,63,85,0.6964500419247451,0
2086,62,85,0.6997265189547579,0
2087,61,86,0.7606256908840078,0
2088,61,86,0.7565735205133024,0
2089,61,87,0.8181740997043017,0
2090,61,87,0.824372910387865,0
2091,61,87,0.8259449955015953,0
2092,61,87,0.8246099997670899,0
2093,62,86,0.7626062547541733,0
2094,60,87,0.831379969600639,0
2095,62,87,0.830293150151665,0
2096,61,87,0.8418028015069648,0
2097,60,88,0.9042901567564331,0
2098,58,89,0.945726092381774,0
2099,58,89,0.9419719098679706,0
2100,58,89,0.9459463756330296,0
2101,58,89,0.9497960894680727,0
2102,58,89,0.9414020408070791,0
2103,55,90,0.9781264922939227,0
2104,55,90,0.9791740366056547,0
2105,53,90,0.9449351245825164,0
2106,53,90,0.9504197026541442,0
2107,54,90,0.9524878009906024,0
2108,53,89,0.8843359523950131,0
2109,53,89,0.876331636526993,0
2110,53,89,0.8737575064840712,0
2111,51,90,0.9135705428672009,0
2112,51,90,0.9149187159989015,0
2113,51,90,0.9146548923555747,0
2114,51,90,0.916796380349806,0
2115,51,89,0.8544971561440252,0
2116,51,89,0.847886321245278,0
2117,50,89,0.8556100906489519,0
2118,49,89,0.8595562199326742,0
2119,49,88,0.7887581341281111,0
2120,49,88,0.7878290161244149,0
2121,49,88,0.7901523288488898,0
2122,49,88,0.7850361246322791,0
2123,49,88,0.7816583739673297,0
2124,51,88,0.7646558516855839,0
2125,51,88,0.7715689076680247,0
2126,51,88,0.7633727942953373,0
2127,51,88,0.7638110117787983,0
2128,51,88,0.7610217080671827,0
2129,50,88,0.7665574189914878,0
2130,50,88,0.7671155360980447,0
2131,50,87,0.6935265148139115,0
2132,49,87,0.7017784709983061,0
2133,49,87,0.6985139708138558,0
2134,49,87,0.702436443186507,0
2135,49,87,0.7094309555470499,0
2136,49,87,0.7055176849812232,0
2137,49,87,0.7037847003675961,0
2138,50,87,0.7077299901433253,0
2139,49,87,0.7124785222935861,0
2140,49,87,0.7174625468727572,0
2141,49,87,0.7131524139603244,0
2142,49,87,0.7154683945124816,0
2143,49,87,0.7142051155475747,0
2144,49,87,0.7199907951575552,0
2145,49,87,0.713253621771637,0
2146,48,87,0.7060125525628064,0
2147,48,87,0.7024167673622105,0
2148,48,86,0.632862115684602,0
2149,48,86,0.6316443808755685,0
2150,47,86,0.6369634085364487,0
2151,47,86,0.632689818537965,0
2152,46,87,0.6898282263271358,0
2153,46,87,0.6827632301353697,0
2154,46,87,0.6848737847671691,0
2155,45,88,0.749819135338239,0
2156,45,88,0.7485495797807198,0
2157,45,88,0.739530929800294,0
2158,47,87,0.6609147616715018,0
2159,47,87,0.6646399673313681,0
2160,48,87,0.6678964609496143,0
2161,48,87,0.6724283188611117,0
2162,49,87,0.6777582761791382,0
2163,48,87,0.6732276721258494,0
2164,48,87,0.663996566336773,0
2165,49,87,0.6677671300137262,0
2166,49,87,0.6718672422768396,0
2167,49,87,0.6706664538622681,0
2168,47,88,0.7519479264977236,0
2169,47,88,0.7528291501949389,0
2170,46,88,0.748302511303391,0
2171,45,88,0.7489157343427906,0
2172,45,88,0.7424280727287078,0
2173,45,88,0.7422308303769932,0
2174,45,89,0.8083722048420714,0
2175,46,89,0.8048663267079064,0
2176,46,89,0.807961884958695,0
2177,46,90,0.8775599292484366,0
2178,45,91,0.9517757261921906,0
2179,45,91,0.9593708602809602,0
2180,45,91,0.9613604256422513,0
2181,46,91,0.9676755921640688,0
2182,46,90,0.9116055219904774,0
2183,46,90,0.9082066470110113,0
2184,49,89,0.8736270050965504,0
2185,49,89,0.8741572251618163,0
2186,49,89,0.8799482247866944,0
2187,49,89,0.8831012843996541,0
2188,49,89,0.8837489543371158,0
2189,49,89,0.8848722934425132,0
2190,49,89,0.8817618491575376,0
2191,49,88,0.8214574113027447,0
2192,49,88,0.8212022129497746,0
2193,49,89,0.8829159446857193,0
2194,48,89,0.8754539637877861,0
2195,47,89,0.8794949253513732,0
2196,48,89,0.8843975240020336,0
2197,48,89,0.8796335467887366,0
2198,48,89,0.8735362371597694,0
2199,49,89,0.8685386361489327,0
2200,49,89,0.8691632678690621,0
2201,49,89,0.8738565576080327,0
2202,50,89,0.8820226821120923,0
2203,49,89,0.8734230701629166,0
2204,50,89,0.8692094155940322,0
2205,49,89,0.8701588682834154,0
2206,49,89,0.8689851956795064,0
2207,49,89,0.865437992287716,0
2208,49,90,0.934228291826239,0
2209,49,90,0.9336890665981081,0
2210,49,90,0.9375138069925925,0
2211,49,90,0.9356999147361239,0
2212,50,90,0.9425626918933449,0
2213,49,90,0.9382585543095229,0
2214,52,89,0.9100605400307722,0
2215,51,90,0.9698519420279809,0
2216,51,90,0.9747482371008118,0
2217,51,90,0.9780122465014028,0
2218,52,90,0.9806115720843991,0
2219,51,91,1.0534992417836657,0
2220,51,91,1.0542258026943636,0
2221,53,90,0.9731552518628632,0
2222,53,90,0.9723220304450115,0
2223,54,90,0.9819190467967747,0
2224,51,91,1.0643182667603832,0
2225,51,90,0.9993580866677803,0
2226,52,90,1.003954699843107,0
2227,53,90,0.9988828235845176,0
2228,53,89,0.9395993709451613,0
2229,53,89,0.9355711698978303,0
2230,54,89,0.9354565861126503,0
2231,54,90,1.000819166326346,0
2232,54,90,0.9972373126474303,0
2233,54,90,0.9988947646370252,0
2234,53,90,0.9964449000036438,0
2235,54,90,0.9977375766871591,0
2236,54,90,0.9964900359189233,0
2237,53,90,1.0048642151294371,0
2238,53,90,0.9995946692539474,0
2239,54,90,1.0012149717476313,0
2240,53,90,0.9950325608816093,0
2241,53,90,0.9985453783724552,0
2242,53,90,0.997682287954176,0
2243,54,90,1.0000875929840003,0
2244,54,90,0.991037958257748,0
2245,54,90,0.9988872956418526,0
2246,54,90,1.005378281355752,0
2247,55,90,1.0067315956860876,0
2248,55,91,1.0798773437090312,0
2249,55,91,1.0842660191565847,0
2250,55,91,1.0782569397710358,0
2251,55,91,1.0823402596175766,0
2252,56,91,1.0856196021315736,0
2253,56,91,1.0924120869328362,0
2254,56,91,1.089967798742382,0
2255,56,90,1.032553772649644,0
2256,58,90,1.0218868986171765,0
2257,59,90,1.0277350869964903,0
2258,57,91,1.1086051172720364,0
2259,57,91,1.108983438196974,0
2260,57,91,1.1085407196524648,0
2261,57,91,1.1083364444672226,0
2262,57,91,1.1106587959434,0
2263,57,91,1.1050815627518205,0
2264,56,91,1.1054492653211674,0
2265,57,91,1.093159205087486,0
2266,57,91,1.0933795313099655,0
2267,57,91,1.0978134024846622,0
2268,57,91,1.0999500882956454,0
2269,58,90,1.0438720931024545,0
2270,58,90,1.045641543258007,0
2271,59,89,0.9919679897935384,0
2272,59,89,0.9983106192485685,0
2273,58,89,0.9947831585007043,0
2274,58,89,0.997044260215971,0
2275,59,88,0.9336808807826855,0
2276,58,88,0.9262450726195494,0
2277,57,88,0.9251716854125516,0
2278,57,88,0.9274033298418181,0
2279,58,87,0.8578090917463669,0
2280,58,87,0.8576354595790872,0
2281,58,87,0.847232604935325,0
2282,59,87,0.8417548887180419,0
2283,60,86,0.7673955179313452,0
2284,59,87,0.7919906967046518,0
2285,59,87,0.7897951201448996,0
2286,59,87,0.784206585125703,0
2287,60,87,0.7870332810149375,0
2288,60,87,0.7831423843192715,0
2289,60,87,0.7841315229058273,0
2290,60,87,0.7786149914942689,0
2291,60,88,0.8397982162803419,0
2292,60,88,0.8387643689669676,0
2293,60,88,0.8406453150494962,0
2294,60,88,0.8398426579854459,0
2295,59,88,0.8406894434623428,0
2296,59,88,0.8389983168833897,0
2297,59,88,0.8417583880627535,0
2298,59,88,0.8436458112749279,0
2299,58,88,0.8499690299209215,0
2300,58,88,0.8448277746427811,0
2301,59,88,0.8379603731243879,0
2302,58,88,0.8282944658569068,0
2303,59,88,0.8298497018947273,0
2304,58,88,0.8341865743145354,0
2305,59,89,0.90116745291818,0
2306,59,89,0.9025443488623023,0
2307,60,89,0.8982723666991115,0
2308,60,89,0.8958318640741527,0
2309,61,89,0.8944129698544748,0
2310,61,89,0.8932947712026543,0
2311,61,89,0.893631975400076,0
2312,60,89,0.88908347680308,0
2313,61,89,0.8946770196136095,0
2314,59,90,0.9252826505416487,0
2315,59,90,0.926765817225114,0
2316,59,90,0.9234868879296301,0
2317,60,90,0.924846334574413,0
2318,60,90,0.9244759450764286,0
2319,60,90,0.9218829897029718,0
2320,59,90,0.9135875581561049,0
2321,58,91,0.9984987272492072,0
2322,59,90,0.9317100128561652,0
2323,61,89,0.8530935484899601,0
2324,60,89,0.8555058866909167,0
2325,61,90,0.9157664175501486,0
2326,61,90,0.911956671891403,0
2327,60,89,0.8500404788489868,0
2328,60,90,0.9107550787023684,0
2329,61,90,0.9077972345060152,0
2330,60,90,0.9111729504383583,0
2331,61,90,0.9176771054446908,0
2332,61,90,0.9193786325335713,0
2333,61,90,0.9234750507988246,0
2334,61,90,0.9297072581022258,0
2335,61,90,0.930969096814024,0
2336,62,90,0.9405629809580023,0
2337,62,89,0.8797202820151324,0
2338,62,89,0.8845026841580147,0
2339,63,88,0.8075397425059601,0
2340,64,88,0.8056746432847103,0
2341,64,88,0.802014894006843,0
2342,64,88,0.8007267070245689,0
2343,63,88,0.8015197967142558,0
2344,63,88,0.8079660334354958,0
2345,63,88,0.8006422646819373,0
2346,63,87,0.7318577690642087,0
2347,63,87,0.7320738596711999,0
2348,63,87,0.7207714155931717,0
2349,63,87,0.7277197914068347,0
2350,64,87,0.7318736389290825,0
2351,64,87,0.7288932936277525,0
2352,64,87,0.7266248570394055,0
2353,64,87,0.724708983862056,0
2354,64,87,0.7304533548641302,0
2355,64,88,0.786862723919312,0
2356,63,87,0.7332716833718405,0
2357,63,87,0.7359621141978824,0
2358,63,87,0.7388904809963242,0
2359,63,87,0.7399122298334078,0
2360,63,87,0.7376983577699684,0
2361,63,87,0.7368345444823899,0
2362,62,87,0.7364685000188002,0
2363,63,87,0.7502369040332088,0
2364,63,87,0.7493348973698266,0
